empresa,ejercicio,documento,tipo_doc,almacen,orden,descripcion,clv_man,facturado,empresa_id,almacen_id,documento_id,name
1,2023,23000030,PC,1,3,FICHA REF. 140901-00,,0,1,1_1,1_1_PC_23000030,1_1_PC_23000030_3_1
1,2023,2941,EF,1,1,REPARACIONES Y CONSERVACION,,0,1,1_1,1_1_EF_2941,1_1_EF_2941_1_1
1,2023,3161,SF,1,1,SENSA MATERIAL,,0,1,1_1,1_1_SF_3161,1_1_SF_3161_1_1
1,2023,3159,SF,1,1,SENSA MATERIAL,,0,1,1_1,1_1_SF_3159,1_1_SF_3159_1_1
1,2023,3165,SF,1,1,SENSA MATERIAL,,0,1,1_1,1_1_SF_3165,1_1_SF_3165_1_1
1,2023,3183,SF,1,1,MATERIAL DEL CLIENT,,0,1,1_1,1_1_SF_3183,1_1_SF_3183_1_1
1,2023,3183,SF,1,2,ALUMINI.C-25x1600,,0,1,1_1,1_1_SF_3183,1_1_SF_3183_2_1
1,2023,23000044,PV,1,2,MODIFICADA S/PLANO FACILIADO,,0,1,1_1,1_1_PV_23000044,1_1_PV_23000044_2_1
1,2023,23000044,PV,1,3,ELECTROPULIDO,,0,1,1_1,1_1_PV_23000044,1_1_PV_23000044_3_1
1,2023,3228,SF,1,10,RETRACTIL TOPE,,0,1,1_1,1_1_SF_3228,1_1_SF_3228_10_1
1,2023,23000046,PV,1,2,"1x1500, 1x900, 2x800, 2x1000",,0,1,1_1,1_1_PV_23000046,1_1_PV_23000046_2_1
1,2023,23000029,EC,1,6,Heat YH CX-2205-WG Lot 2212076 D6,,1,1,1_1,1_1_EC_23000029,1_1_EC_23000029_6_1
1,2023,23000002,EC,1,2,CAMBIAR TUBO,,1,1,1_1,1_1_EC_23000002,1_1_EC_23000002_2_1
1,2023,23000027,EC,1,1,DECAPAR PIEZA INOX 600x270,,1,1,1_1,1_1_EC_23000027,1_1_EC_23000027_1_1
1,2023,3187,SF,1,3,CALENTAR 230º 1MARCO,,0,1,1_1,1_1_SF_3187,1_1_SF_3187_3_1
1,2023,3187,SF,1,4,COCER 200º 2MARCOS,,0,1,1_1,1_1_SF_3187,1_1_SF_3187_4_1
1,2023,3187,SF,1,5,"FRECUENCIA 300""",,0,1,1_1,1_1_SF_3187,1_1_SF_3187_5_1
1,2023,3187,SF,1,6,"PARADA 45""",,0,1,1_1,1_1_SF_3187,1_1_SF_3187_6_1
1,2023,3187,SF,1,7,INMERSOR BAJADA RAPIDA -SUBIDA LENTA,,0,1,1_1,1_1_SF_3187,1_1_SF_3187_7_1
1,2023,3187,SF,1,8,"INMERSOR PARADO ABAJO 0""",,0,1,1_1,1_1_SF_3187,1_1_SF_3187_8_1
1,2023,3187,SF,1,9,MEDIDA UTILAGE 82mm,,0,1,1_1,1_1_SF_3187,1_1_SF_3187_9_1
1,2023,3187,SF,1,10,GRUESO 1.5mm,,0,1,1_1,1_1_SF_3187,1_1_SF_3187_10_1
1,2023,23000031,PC,1,2,1 Rollo,,0,1,1_1,1_1_PC_23000031,1_1_PC_23000031_2_1
1,2023,3168,SF,1,2,5MARC.x5PEIN.x40PZS=1000PZSxVUELTA,,0,1,1_1,1_1_SF_3168,1_1_SF_3168_2_1
1,2023,3168,SF,1,3,FRECUENCIA 270',,0,1,1_1,1_1_SF_3168,1_1_SF_3168_3_1
1,2023,3168,SF,1,4,CLAENTAR 2 MARCOS 200o,,0,1,1_1,1_1_SF_3168,1_1_SF_3168_4_1
1,2023,3168,SF,1,5,COCER 2 MARTCOS 200o,,0,1,1_1,1_1_SF_3168,1_1_SF_3168_5_1
1,2023,3168,SF,1,6,MEDIDA PLASTISOL 31 mm APROX.,,0,1,1_1,1_1_SF_3168,1_1_SF_3168_6_1
1,2023,3168,SF,1,7,"20"" ENFRIANDO AGUA APROX.",,0,1,1_1,1_1_SF_3168,1_1_SF_3168_7_1
1,2023,23000006,EC,1,2,SM85  4 cajas de 4000ud Lote 45846,,1,1,1_1,1_1_EC_23000006,1_1_EC_23000006_2_1
1,2023,23000016,EC,1,2,SM380 1 caja Lote  91337,,1,1,1_1,1_1_EC_23000016,1_1_EC_23000016_2_1
1,2023,23000016,EC,1,4,C90 2 cajas de 1000ud  Lote 46313,,1,1,1_1,1_1_EC_23000016,1_1_EC_23000016_4_1
1,2023,23000012,EC,1,2,CALORIFUGADO EXTERIOR + TAPA,,1,1,1_1,1_1_EC_23000012,1_1_EC_23000012_2_1
1,2023,23000012,EC,1,3,ALOJAMIENTOS P/CALENT. D33 Y VAINA D10,,1,1,1_1,1_1_EC_23000012,1_1_EC_23000012_3_1
1,2023,23000024,EC,1,1,REVISION PERIODICA-ELEVADOR PLT.1000KG,,1,1,1_1,1_1_EC_23000024,1_1_EC_23000024_1_1
1,2023,23000010,EC,1,2,S/ART. I23080664............................NUEVO,,1,1,1_1,1_1_EC_23000010,1_1_EC_23000010_2_1
1,2023,23000036,SV,1,2,CON 7 MT CABLE,,1,1,1_1,1_1_SV_23000036,1_1_SV_23000036_2_1
1,2023,23000044,SV,1,2,PANTALLA BAÑO DE CROMO ONLINE,,1,1,1_1,1_1_SV_23000044,1_1_SV_23000044_2_1
1,2023,23000038,SV,1,2,S/ART. COMP00622452,,1,1,1_1,1_1_SV_23000038,1_1_SV_23000038_2_1
1,2023,23000035,SV,1,2,PUNTAS PINZAS AMOLADAS,,1,1,1_1,1_1_SV_23000035,1_1_SV_23000035_2_1
1,2023,3234,EF,1,1,FABRICACION CALENTADORES MES,,0,1,1_1,1_1_EF_3234,1_1_EF_3234_1_1
1,2023,23000110,PC,1,4,CBZAL GOMA,,0,1,1_1,1_1_PC_23000110,1_1_PC_23000110_4_1
1,2023,23000164,PC,1,2,SR-LZH-400/200-5Z-PTF/316-08-00-PB10-100,,0,1,1_1,1_1_PC_23000164,1_1_PC_23000164_2_1
1,2023,3168,SF,1,8,1 BOLSA PLASTICO DENTRO CAJA CARTON,,0,1,1_1,1_1_SF_3168,1_1_SF_3168_8_1
1,2023,3168,SF,1,9,CAJAS DE 3000 FUNDAS,,0,1,1_1,1_1_SF_3168,1_1_SF_3168_9_1
1,2023,23000028,EC,1,1,MANTENIMENT EQUIPS INFORMATICS GENER/2023,,1,1,1_1,1_1_EC_23000028,1_1_EC_23000028_1_1
1,2023,23000028,EC,1,2,increment +4.26%,,1,1,1_1,1_1_EC_23000028,1_1_EC_23000028_2_1
1,2023,23000006,SV,1,2,CAMBIAR TUBO,,1,1,1_1,1_1_SV_23000006,1_1_SV_23000006_2_1
1,2023,23000117,PC,1,2,"Díametro 10,25x12,25mm",,0,1,1_1,1_1_PC_23000117,1_1_PC_23000117_2_1
1,2023,23000117,PC,1,3,Rollo entero S/REF. M1512340866,,0,1,1_1,1_1_PC_23000117,1_1_PC_23000117_3_1
1,2023,23000125,PC,1,2,CRONODUR PU-90 -A-  (1kg),,0,1,1_1,1_1_PC_23000125,1_1_PC_23000125_2_1
1,2023,23000125,PC,1,3,S/ART. 103201,,0,1,1_1,1_1_PC_23000125,1_1_PC_23000125_3_1
1,2023,23000033,PC,1,2,2 REF.TUBO Fe 40x40 FORRADO PERFIL U-50x45,,0,1,1_1,1_1_PC_23000033,1_1_PC_23000033_2_1
1,2023,23000033,PC,1,3,ALA SUPERIOR GRUESO DE 20,,0,1,1_1,1_1_PC_23000033,1_1_PC_23000033_3_1
1,2023,23000033,PC,1,4,MARCAJE VOLUMEN EN PARED DE 1320,,0,1,1_1,1_1_PC_23000033,1_1_PC_23000033_4_1
1,2023,23000033,PC,1,5,2 OPORTES CLIP EXT PARA TUBERIA D20,,0,1,1_1,1_1_PC_23000033,1_1_PC_23000033_5_1
1,2023,23000033,PC,1,6,SOPORTE INT PARA SONDA,,0,1,1_1,1_1_PC_23000033,1_1_PC_23000033_6_1
1,2023,23000033,PC,1,7,DESAGUE 1/2 VALVULA PPG D20,,0,1,1_1,1_1_PC_23000033,1_1_PC_23000033_7_1
1,2023,23000033,PC,1,8,MEDIDAS EXT 1420x500x680+PATAS,,0,1,1_1,1_1_PC_23000033,1_1_PC_23000033_8_1
1,2023,23000033,PC,1,10,Idem MAS 2 SALIDAS FILTRACION CON 1/2 VALVULA,,0,1,1_1,1_1_PC_23000033,1_1_PC_23000033_10_1
1,2023,23000033,PC,1,12,Idem,,0,1,1_1,1_1_PC_23000033,1_1_PC_23000033_12_1
1,2023,23000033,PC,1,14,Idem,,0,1,1_1,1_1_PC_23000033,1_1_PC_23000033_14_1
1,2023,3477,SF,1,2,"1OPERARIO FRECUENCIA 300"" 5min/330""",,0,1,1_1,1_1_SF_3477,1_1_SF_3477_2_1
1,2023,23000021,PC,1,2,"ACTIVO 750, 2MT CABLE",,0,1,1_1,1_1_PC_23000021,1_1_PC_23000021_2_1
1,2023,23000021,PC,1,4,CBZAL GOMA,,0,1,1_1,1_1_PC_23000021,1_1_PC_23000021_4_1
1,2023,23000036,EC,1,2,1 Rollo,,1,1,1_1,1_1_EC_23000036,1_1_EC_23000036_2_1
1,2023,23000029,EC,1,9,Heat YH CX-2287-WG Lot 221077 d10,,1,1,1_1,1_1_EC_23000029,1_1_EC_23000029_9_1
1,2023,23000036,PC,1,2,SR-NZH-1000-1Z5-TEF/316-08/06-00-PB10-200,,0,1,1_1,1_1_PC_23000036,1_1_PC_23000036_2_1
1,2023,23000057,PV,1,2,S/ART. 1150,,0,1,1_1,1_1_PV_23000057,1_1_PV_23000057_2_1
1,2023,23000125,PC,1,5,CRONODUR PU-90 -B-  (1kg),,0,1,1_1,1_1_PC_23000125,1_1_PC_23000125_5_1
1,2023,23000115,EC,1,2,CBZAL GOMA SALLIDA LATERAL,,1,1,1_1,1_1_EC_23000115,1_1_EC_23000115_2_1
1,2023,23000123,EC,1,2,CBZAL GOMA,,1,1,1_1,1_1_EC_23000123,1_1_EC_23000123_2_1
1,2023,23000078,PV,1,2,S/ART. 05049016,,0,1,1_1,1_1_PV_23000078,1_1_PV_23000078_2_1
1,2023,23000026,EC,1,2,DISNET B.ASA AUTOC. 55X60 R-20,,1,1,1_1,1_1_EC_23000026,1_1_EC_23000026_2_1
1,2023,23000029,EC,1,11,Heat YH CX-2287-WG Lot 2211053 D8,,1,1,1_1,1_1_EC_23000029,1_1_EC_23000029_11_1
1,2023,23000041,PC,1,2,CBZAL DE GOMA,,0,1,1_1,1_1_PC_23000041,1_1_PC_23000041_2_1
1,2023,23000059,SV,1,2,"A700 CBZA.GOMA, 5MT CABLE, SELLADO",,1,1,1_1,1_1_SV_23000059,1_1_SV_23000059_2_1
1,2023,23000064,SV,1,2,1 rollo,,1,1,1_1,1_1_SV_23000064,1_1_SV_23000064_2_1
1,2023,23000066,SV,1,4,Condiciones Venta: EX-WORKS,,1,1,1_1,1_1_SV_23000066,1_1_SV_23000066_4_1
1,2023,23000046,PC,1,2,2 TIRAS SOBREDIMENSIONADAS SIN FONDO,,0,1,1_1,1_1_PC_23000046,1_1_PC_23000046_2_1
1,2023,23000038,EC,1,1,REPARCION Y LIMPIEZA CANALES TEJADO,,1,1,1_1,1_1_EC_23000038,1_1_EC_23000038_1_1
1,2023,23000006,EC,1,4,C90  2 cajas de 4000ud Lote 02275,,1,1,1_1,1_1_EC_23000006,1_1_EC_23000006_4_1
1,2023,23000006,EC,1,6,C90  4 cajas de 1000ud Lote 46313,,1,1,1_1,1_1_EC_23000006,1_1_EC_23000006_6_1
1,2023,23000026,EC,1,3,TAIFOL AMONIACAL 1500ML,,1,1,1_1,1_1_EC_23000026,1_1_EC_23000026_3_1
1,2023,23000026,EC,1,4,SANICENTRO DESINFECTACTE 5L S/LEJIA,,1,1,1_1,1_1_EC_23000026,1_1_EC_23000026_4_1
1,2023,23000052,PC,1,2,SM250 2 cajas de 300ud - Lote 01689,,0,1,1_1,1_1_PC_23000052,1_1_PC_23000052_2_1
1,2023,23000021,EC,1,2,5 barras de 5000mm,,1,1,1_1,1_1_EC_23000021,1_1_EC_23000021_2_1
1,2023,23000035,SV,1,3,APROV.PARTE SUPERIOR DE OTRO BAST,,1,1,1_1,1_1_SV_23000035,1_1_SV_23000035_3_1
1,2023,23000035,SV,1,5,CAMBIAR CONJUNTO PINZAS ROTAS,,1,1,1_1,1_1_SV_23000035,1_1_SV_23000035_5_1
1,2023,23000059,PV,1,2,CON 2MT CABLE,,0,1,1_1,1_1_PV_23000059,1_1_PV_23000059_2_1
1,2023,23000049,PC,1,4,PT-555314,,0,1,1_1,1_1_PC_23000049,1_1_PC_23000049_4_1
1,2023,23000092,PV,1,2,EMPUÑADURA LLAVE APRIETE 75-110,,0,1,1_1,1_1_PV_23000092,1_1_PV_23000092_2_1
1,2023,23000092,PV,1,3,S/ART. 7001427,,0,1,1_1,1_1_PV_23000092,1_1_PV_23000092_3_1
1,2023,23000044,PC,1,2,CBZAL GOMA,,0,1,1_1,1_1_PC_23000044,1_1_PC_23000044_2_1
1,2023,23000039,PC,1,2,SR-LXH-400/100-2X-PTF/316-08-00-PB10-250,,0,1,1_1,1_1_PC_23000039,1_1_PC_23000039_2_1
1,2023,23000002,EC,1,5,"ACTIVO 500, CBZAL GOMA   -0690-",,1,1,1_1,1_1_EC_23000002,1_1_EC_23000002_5_1
1,2023,23000002,EC,1,6,S/ART. 609080,,1,1,1_1,1_1_EC_23000002,1_1_EC_23000002_6_1
1,2023,23000030,EC,1,2,"A700 CBZA GOMA 5MT CABLE, SELLADO",,1,1,1_1,1_1_EC_23000030,1_1_EC_23000030_2_1
1,2023,23000037,EC,1,2,"ACTIVO 750, 2MT CABLE",,1,1,1_1,1_1_EC_23000037,1_1_EC_23000037_2_1
1,2023,23000037,EC,1,4,CBZAL GOMA,,1,1,1_1,1_1_EC_23000037,1_1_EC_23000037_4_1
1,2023,23000020,EC,1,2,SR-RZH-400-2Z-TEF/316-06/08-12G-PB10-150,,1,1,1_1,1_1_EC_23000020,1_1_EC_23000020_2_1
1,2023,23000031,EC,1,2,Art. I24008,,1,1,1_1,1_1_EC_23000031,1_1_EC_23000031_2_1
1,2023,23000031,EC,1,4,Art. I24008,,1,1,1_1,1_1_EC_23000031,1_1_EC_23000031_4_1
1,2023,23000167,EC,1,2,"ZONA ACTIVA 400mm, SIN CABEZAL",,1,1,1_1,1_1_EC_23000167,1_1_EC_23000167_2_1
1,2023,23000069,PV,1,2,7MT CABLE,,0,1,1_1,1_1_PV_23000069,1_1_PV_23000069_2_1
1,2023,23000108,PV,1,2,GIRAR 180º Y REFORZAR,,0,1,1_1,1_1_PV_23000108,1_1_PV_23000108_2_1
1,2023,23000078,PC,1,2,CBZAL GOMA,,0,1,1_1,1_1_PC_23000078,1_1_PC_23000078_2_1
1,2023,23000035,EC,1,2,48 Chapas de 2000x1000mm,,1,1,1_1,1_1_EC_23000035,1_1_EC_23000035_2_1
1,2023,23000082,SV,1,2,INOX316L 1000W 230V 9396H,,1,1,1_1,1_1_SV_23000082,1_1_SV_23000082_2_1
1,2023,23000046,PC,1,3,solo costuras laterales,,0,1,1_1,1_1_PC_23000046,1_1_PC_23000046_3_1
1,2023,23000046,PC,1,4,CORDON LATERAL,,0,1,1_1,1_1_PC_23000046,1_1_PC_23000046_4_1
1,2023,23000046,PC,1,5,S/ART.I23080664A65.................NUEVO,,0,1,1_1,1_1_PC_23000046,1_1_PC_23000046_5_1
1,2023,23000048,PC,1,2,MZ 5 + PREP. 70,,0,1,1_1,1_1_PC_23000048,1_1_PC_23000048_2_1
1,2023,23000048,PC,1,4,"MZ 22,64 + PREP. 206",,0,1,1_1,1_1_PC_23000048,1_1_PC_23000048_4_1
1,2023,23000140,PC,1,2,CAJA OSB HT MEDIDA INT. 160x90x80cm,,0,1,1_1,1_1_PC_23000140,1_1_PC_23000140_2_1
1,2023,23000050,EC,1,2,B50-0700,,1,1,1_1,1_1_EC_23000050,1_1_EC_23000050_2_1
1,2023,23000052,PC,1,4,SM380 1 caja de 400ud - Lote 91478,,0,1,1_1,1_1_PC_23000052,1_1_PC_23000052_4_1
1,2023,3246,SF,1,1,sensa material,,0,1,1_1,1_1_SF_3246,1_1_SF_3246_1_1
1,2023,3251,SF,1,1,sensa material,,0,1,1_1,1_1_SF_3251,1_1_SF_3251_1_1
1,2023,23000114,PV,1,2,GIRAR 180º Y REFORZAR,,0,1,1_1,1_1_PV_23000114,1_1_PV_23000114_2_1
1,2023,23000065,SV,1,2,*Devolvemos 10 barras,,1,1,1_1,1_1_SV_23000065,1_1_SV_23000065_2_1
1,2023,23000052,SV,1,2,3MT CABLE,,1,1,1_1,1_1_SV_23000052,1_1_SV_23000052_2_1
1,2023,23000072,SV,1,2,"DECAPAR, SOLDAR VARILLA D4 EN EL CANTO",,1,1,1_1,1_1_SV_23000072,1_1_SV_23000072_2_1
1,2023,23000072,SV,1,3,PLASTISOLAR DOS BAÑOS,,1,1,1_1,1_1_SV_23000072,1_1_SV_23000072_3_1
1,2023,23000034,EC,1,1,VARIS,,1,1,1_1,1_1_EC_23000034,1_1_EC_23000034_1_1
1,2023,23000224,PV,1,2,ACTIVO BASE DE 550x280,,0,1,1_1,1_1_PV_23000224,1_1_PV_23000224_2_1
1,2023,23000057,PC,1,2,PT-685375.........................NUEVO,,0,1,1_1,1_1_PC_23000057,1_1_PC_23000057_2_1
1,2023,23000140,PC,1,3,-Peso mercancia 150kg.,,0,1,1_1,1_1_PC_23000140,1_1_PC_23000140_3_1
1,2023,23000072,EC,1,4,CA500  2 cajas de 100ud - Lote 30042,,1,1,1_1,1_1_EC_23000072,1_1_EC_23000072_4_1
1,2023,23000035,EC,1,3,Heat 20218793 Lot 22034001,,1,1,1_1,1_1_EC_23000035,1_1_EC_23000035_3_1
1,2023,23000057,EC,1,2,2 TIRAS SOBREDIMENSIONADAS SIN FONDO,,1,1,1_1,1_1_EC_23000057,1_1_EC_23000057_2_1
1,2023,23000057,EC,1,3,solo costuras laterales,,1,1,1_1,1_1_EC_23000057,1_1_EC_23000057_3_1
1,2023,23000072,EC,1,6,CA160  2 cajas de 2000ud - Lote 12084,,1,1,1_1,1_1_EC_23000072,1_1_EC_23000072_6_1
1,2023,23000072,EC,1,8,CVT20CA caja de 20ud - Lote 06122021,,1,1,1_1,1_1_EC_23000072,1_1_EC_23000072_8_1
1,2023,23000056,PV,1,2,"2,5MT CABLE",,0,1,1_1,1_1_PV_23000056,1_1_PV_23000056_2_1
1,2023,23000088,EC,1,1,REVISIO COMPRESOR BETICO ER-30 1089500,,1,1,1_1,1_1_EC_23000088,1_1_EC_23000088_1_1
1,2023,23000054,PC,1,2,EN FORMA DE HORQUILLA D96,,0,1,1_1,1_1_PC_23000054,1_1_PC_23000054_2_1
1,2023,23000054,PC,1,3,S/REF. 8784H-V1,,0,1,1_1,1_1_PC_23000054,1_1_PC_23000054_3_1
1,2023,23000042,EC,1,2,2000x1000MM,,1,1,1_1,1_1_EC_23000042,1_1_EC_23000042_2_1
1,2023,23000094,PC,1,2,S/REF. I23080664A35,,0,1,1_1,1_1_PC_23000094,1_1_PC_23000094_2_1
1,2023,23000047,PC,1,2,CVT20CA caja de 20ud - Lote 06122021,,0,1,1_1,1_1_PC_23000047,1_1_PC_23000047_2_1
1,2023,23000038,PC,1,2,SM250  4 cajas de 500ud - Lote  01689,,0,1,1_1,1_1_PC_23000038,1_1_PC_23000038_2_1
1,2023,23000038,PC,1,4,CA500  2 cajas de 100ud - Lote 30042,,0,1,1_1,1_1_PC_23000038,1_1_PC_23000038_4_1
1,2023,23000038,PC,1,6,CA160  2 cajas de 2000ud - Lote 12084,,0,1,1_1,1_1_PC_23000038,1_1_PC_23000038_6_1
1,2023,3247,SF,1,1,sensa material,,0,1,1_1,1_1_SF_3247,1_1_SF_3247_1_1
1,2023,23000088,EC,1,2,HORAMETRO 40690 09/02/2023,,1,1,1_1,1_1_EC_23000088,1_1_EC_23000088_2_1
1,2023,23000088,EC,1,3,"MANTENIMENT TIPO B: SUBSTITUCIO FILTRE AIRE,",,1,1,1_1,1_1_EC_23000088,1_1_EC_23000088_3_1
1,2023,23000088,EC,1,4,"FILTRE OLI, SEPARADOR I OLI. NETEJA GENERAL",,1,1,1_1,1_1_EC_23000088,1_1_EC_23000088_4_1
1,2023,23000062,PC,1,4,CBZAL GOMA SALLIDA LATERAL,,0,1,1_1,1_1_PC_23000062,1_1_PC_23000062_4_1
1,2023,23000049,PC,1,6,PT-555315,,0,1,1_1,1_1_PC_23000049,1_1_PC_23000049_6_1
1,2023,23000049,PC,1,8,PT-610041,,0,1,1_1,1_1_PC_23000049,1_1_PC_23000049_8_1
1,2023,23000049,PC,1,10,PT-552067,,0,1,1_1,1_1_PC_23000049,1_1_PC_23000049_10_1
1,2023,23000100,PV,1,2,INACTIVO 160,,0,1,1_1,1_1_PV_23000100,1_1_PV_23000100_2_1
1,2023,23000100,PV,1,3,TIPO HORQUILLA 3 ESPIRAS,,0,1,1_1,1_1_PV_23000100,1_1_PV_23000100_3_1
1,2023,23000100,PV,1,4,RACORES M14,,0,1,1_1,1_1_PV_23000100,1_1_PV_23000100_4_1
1,2023,23000100,PV,1,5,S/REF. 10005722,,0,1,1_1,1_1_PV_23000100,1_1_PV_23000100_5_1
1,2023,23000068,EC,1,1,26/09/2022-CANVIAR TAPA ENDOLLS EN ZONA,,1,1,1_1,1_1_EC_23000068,1_1_EC_23000068_1_1
1,2023,23000065,PC,1,2,PT-495678,,0,1,1_1,1_1_PC_23000065,1_1_PC_23000065_2_1
1,2023,23000068,EC,1,2,TREBALL I COMPROVAR XARXA.,,1,1,1_1,1_1_EC_23000068,1_1_EC_23000068_2_1
1,2023,23000068,EC,1,3,OPERARIS FRANCISCO SOTO 3h i RAUL DURAN 3h,,1,1,1_1,1_1_EC_23000068,1_1_EC_23000068_3_1
1,2023,23000125,PC,1,6,S/ART. 103211,,0,1,1_1,1_1_PC_23000125,1_1_PC_23000125_6_1
1,2023,23000044,EC,1,2,"Serpentín 618,80",,1,1,1_1,1_1_EC_23000044,1_1_EC_23000044_2_1
1,2023,23000044,EC,1,3,Modificación bombo 1475:00,,1,1,1_1,1_1_EC_23000044,1_1_EC_23000044_3_1
1,2023,23000023,EC,1,4,PT-682291......................NUEVO,,1,1,1_1,1_1_EC_23000023,1_1_EC_23000023_4_1
1,2023,23000017,EC,1,2,En largos de 3300/3900mm,,1,1,1_1,1_1_EC_23000017,1_1_EC_23000017_2_1
1,2023,23000017,EC,1,3,"Heat 5212-70 por 139,55kg",,1,1,1_1,1_1_EC_23000017,1_1_EC_23000017_3_1
1,2023,23000105,SV,1,2,CBZL GOMA,,1,1,1_1,1_1_SV_23000105,1_1_SV_23000105_2_1
1,2023,23000083,EC,1,1,TINTA ORIGINAL HP 953XL NEGRE,,1,1,1_1,1_1_EC_23000083,1_1_EC_23000083_1_1
1,2023,23000083,EC,1,2,TINTA ORIGIANL HP 953XL MAGENTA,,1,1,1_1,1_1_EC_23000083,1_1_EC_23000083_2_1
1,2023,23000083,EC,1,3,TINTA ORIGIANL HP 953XL CYAN,,1,1,1_1,1_1_EC_23000083,1_1_EC_23000083_3_1
1,2023,23000083,EC,1,4,TINTA ORIGIANL HP 953XL YELOW,,1,1,1_1,1_1_EC_23000083,1_1_EC_23000083_4_1
1,2023,23000083,EC,1,5,RATON LOGITECH M185 WIRELESS (Xavier),,1,1,1_1,1_1_EC_23000083,1_1_EC_23000083_5_1
1,2023,23000084,EC,1,1,REVISAR Y COMPROBAR ACBLEADO Y CONEXIONADO,,1,1,1_1,1_1_EC_23000084,1_1_EC_23000084_1_1
1,2023,23000084,EC,1,2,"DE TOMAS RED Y PATCH PANEL, CRIMPAR NUEVA",,1,1,1_1,1_1_EC_23000084,1_1_EC_23000084_2_1
1,2023,23000084,EC,1,3,"CONEXION (INCLUYE CONECTORES) 2,5h SE FACTURA 1h",,1,1,1_1,1_1_EC_23000084,1_1_EC_23000084_3_1
1,2023,23000084,EC,1,4,SWITCH GIGABYTE 8 PORT.GO-SW-8G,,1,1,1_1,1_1_EC_23000084,1_1_EC_23000084_4_1
1,2023,23000084,EC,1,5,CABLE RED 3MT,,1,1,1_1,1_1_EC_23000084,1_1_EC_23000084_5_1
1,2023,23000084,EC,1,6,CABLE RED 1M CAT.6,,1,1,1_1,1_1_EC_23000084,1_1_EC_23000084_6_1
1,2023,23000085,EC,1,1,PORTATIL HP250 G8 Intel Core (ERF),,1,1,1_1,1_1_EC_23000085,1_1_EC_23000085_1_1
1,2023,23000085,EC,1,2,i7-1255U/16GB/512GB SSD/15.6'/Win11,,1,1,1_1,1_1_EC_23000085,1_1_EC_23000085_2_1
1,2023,23000071,EC,1,2,1 ROLLO DE 14000mm,,1,1,1_1,1_1_EC_23000071,1_1_EC_23000071_2_1
1,2023,23000057,EC,1,4,CORDON LATERAL,,1,1,1_1,1_1_EC_23000057,1_1_EC_23000057_4_1
1,2023,23000057,EC,1,5,S/ART.I23080664A65.................NUEVO,,1,1,1_1,1_1_EC_23000057,1_1_EC_23000057_5_1
1,2023,23000071,PC,1,2,**Entregamos utillaje**,,0,1,1_1,1_1_PC_23000071,1_1_PC_23000071_2_1
1,2023,23000103,PV,1,2,INCOLOY-825 2000W 240V 10471H,,0,1,1_1,1_1_PV_23000103,1_1_PV_23000103_2_1
1,2023,23000080,EC,1,2,PT-685375.........................NUEVO,,1,1,1_1,1_1_EC_23000080,1_1_EC_23000080_2_1
1,2023,3275,SF,1,11,RETRACTIL TOPE,,0,1,1_1,1_1_SF_3275,1_1_SF_3275_11_1
1,2023,23000099,PV,1,2,"2x500, 4x600, 1x800, 2x900, 8x1500",,0,1,1_1,1_1_PV_23000099,1_1_PV_23000099_2_1
1,2023,23000099,PV,1,4,6 TUBOS DE 6000mm,,0,1,1_1,1_1_PV_23000099,1_1_PV_23000099_4_1
1,2023,23000099,PV,1,6,"10x700, 2x1200",,0,1,1_1,1_1_PV_23000099,1_1_PV_23000099_6_1
1,2023,23000099,PV,1,8,"1x800, 2x900, 5x1200",,0,1,1_1,1_1_PV_23000099,1_1_PV_23000099_8_1
1,2023,23000099,PV,1,10,1800x600,,0,1,1_1,1_1_PV_23000099,1_1_PV_23000099_10_1
1,2023,23000088,EC,1,5,"RADIADORS I COMPRESOR, ENGRASAR MOTOR.",,1,1,1_1,1_1_EC_23000088,1_1_EC_23000088_5_1
1,2023,23000088,EC,1,6,VERIFIACAR FUNCIONAMENT - CONTARCTE,,1,1,1_1,1_1_EC_23000088,1_1_EC_23000088_6_1
1,2023,23000088,EC,1,7,"MANT: 3,25h (D.SANCHEZ) + DESPALÇAMENT ZONA4",,1,1,1_1,1_1_EC_23000088,1_1_EC_23000088_7_1
1,2023,23000088,EC,1,8,CANVI FILTRE AIRE,,1,1,1_1,1_1_EC_23000088,1_1_EC_23000088_8_1
1,2023,23000088,EC,1,9,CANVI FILTRE OLI,,1,1,1_1,1_1_EC_23000088,1_1_EC_23000088_9_1
1,2023,23000088,EC,1,10,CANVI FILTRE SEPARADOR,,1,1,1_1,1_1_EC_23000088,1_1_EC_23000088_10_1
1,2023,23000072,PC,1,2,"INCLUYE RECARGO METAL 22% COBRE 17,55",,0,1,1_1,1_1_PC_23000072,1_1_PC_23000072_2_1
1,2023,23000072,PC,1,3,"INCLIYE CARGO FACTURACION MINIMA 250 18,00",,0,1,1_1,1_1_PC_23000072,1_1_PC_23000072_3_1
1,2023,23000081,EC,1,2,CRONOVINEL VE 2050 (5KG),,1,1,1_1,1_1_EC_23000081,1_1_EC_23000081_2_1
1,2023,23000081,EC,1,4,CATALIZADOR C-201 (100gr),,1,1,1_1,1_1_EC_23000081,1_1_EC_23000081_4_1
1,2023,23000081,EC,1,6,CUARZO Q-SE-6,,1,1,1_1,1_1_EC_23000081,1_1_EC_23000081_6_1
