empresa,subcta,tipo_obs,numero_obs,observacion,usuarientrada,dataalta,empresa_id,subcta_id,name
1,4300752,10,1,UNA FACTURA A FINAL DE MES - DEBEN RECIBIR ANTES DIA 10,,2014-09-03,1,1_4300752,1_4300752_10_1
1,4000373,2,2,"                          8  KGx 9,07euros=79.66euros(50Kg)",,2014-09-03,1,1_4000373,1_4000373_2_2
1,4301103,99,1,**MOROSO**TIENEN DEUDA**,,2014-09-03,1,1_4301103,1_4301103_99_1
1,4301072,99,1,INDICAR EN FACTURAS Y ALBARANES No. PEDIDO Y SECCION.,,2014-09-03,1,1_4301072,1_4301072_99_1
1,4301190,99,1,FACTURACION QUINCENAL,,2014-09-03,1,1_4301190,1_4301190_99_1
1,4301526,90,1,MANDAR FRA EN FORMATO PDF  MAX. 1 SEMANA DESPUES ENTREGA,,2014-09-03,1,1_4301526,1_4301526_90_1
1,4000473,2,1,01/03/2002 TEL. SR. ALFONSO PACHECO,,2014-09-03,1,1_4000473,1_4000473_2_1
1,4300059,1,1,HORARIO DE 8H-13H /15H-18H,,2014-09-03,1,1_4300059,1_4300059_1_1
1,4300059,91,1,***CERRADO- VSTA.JSF 06/03/2003***,,2014-09-03,1,1_4300059,1_4300059_91_1
1,4300100,90,2,TIENEN DEUDA PENDIENTE.***MOROSOS***,,2014-09-03,1,1_4300100,1_4300100_90_2
1,4301166,91,1,**2002-CARTA DEVUELTA-DESCONOCIDO**,,2014-09-03,1,1_4301166,1_4301166_91_1
1,4301302,90,1,**MOROSO**TIENEN DEUDA**,,2014-09-03,1,1_4301302,1_4301302_90_1
1,4300665,2,1,"HORARIO 7H - 13,30H Y 15H -18H",,2014-09-03,1,1_4300665,1_4300665_2_1
1,4301208,2,1,**OTRA EMPRESA DE R.E.C.O.**,,2014-09-03,1,1_4301208,1_4301208_2_1
1,4300002,10,2,QUEDARIA A 21PTAS-ACTUALMENTE LOS IMPORTAN DE ALLPLAS (D),,2014-09-03,1,1_4300002,1_4300002_10_2
1,4301152,10,3,CUMES (4301462),,2014-09-03,1,1_4301152,1_4301152_10_3
1,4300932,10,1,FACTURA POR PEDIDO,,2014-09-03,1,1_4300932,1_4300932_10_1
1,4000682,11,1,HORARIO ALMACEN 10:30-14:00 y DE 15:00-17:00,inagasa2,2014-11-18,1,1_4000682,1_4000682_11_1
1,4300890,91,1,ALBARANES VALORADOS,,2014-09-03,1,1_4300890,1_4300890_91_1
1,4301026,15,1,EXTENGUIDA EN 2013,inagasa2,2024-04-25,1,1_4301026,1_4301026_15_1
1,4301103,99,2,"PENDIENTE 4.542,38.-EUROS",,2014-09-03,1,1_4301103,1_4301103_99_2
1,4000373,2,3,"DOSIFICADOR 46,46euros (regalo comprando 2 cartuchos)",,2014-09-03,1,1_4000373,1_4000373_2_3
1,4301359,99,1,"PENDIENTE 253,92.-EUROS",,2014-09-03,1,1_4301359,1_4301359_99_1
1,4000373,2,4,"DOSIFICADOR 22,18euros para la pasta blanca que utilizamos",,2014-09-03,1,1_4000373,1_4000373_2_4
1,4301493,11,1,"HORARIO DE 8H-13H, 14,5H-17,5H",,2014-09-03,1,1_4301493,1_4301493_11_1
1,4301015,90,1,**DSS OJO ¡¡¡¡¡ PROXIMA VENTA CONTADO 50% PEDIDO 50% ENTREGA,,2014-09-03,1,1_4301015,1_4301015_90_1
1,4301498,90,2,"DEBEN FRA.40743 VTO.30/03/2005 1.408,82.-EUR",,2014-09-03,1,1_4301498,1_4301498_90_2
1,4301259,91,2,**ANTES ERAN CROMADOS BARCELONA,,2014-09-03,1,1_4301259,1_4301259_91_2
1,4000479,90,1,MEDIDA MAXIMA 3000x1500x10,,2014-09-03,1,1_4000479,1_4000479_90_1
1,4301135,2,1,"TRABAJAN PARA CASA- DEDICACION AERONAUTICA, ASCENSORES ETC",,2014-09-03,1,1_4301135,1_4301135_2_1
1,4301135,2,2,NO TIENEN BAÑOS.,,2014-09-03,1,1_4301135,1_4301135_2_2
1,4301021,91,1,**OJO MOROSO**,,2014-09-03,1,1_4301021,1_4301021_91_1
1,4301035,91,1,**2002-CARTA DEVUELTA SE AUSENTARON**,,2014-09-03,1,1_4301035,1_4301035_91_1
1,4301035,91,2,UNICA COMPRA AÑO 1992 UN TROZO DE TITANIO,,2014-09-03,1,1_4301035,1_4301035_91_2
1,4301137,1,1,HORARIO DE 8H - 17H,,2014-09-03,1,1_4301137,1_4301137_1_1
1,4300381,91,1,**1999 CARTA DEVUELTA- MARCHO**,,2014-09-03,1,1_4300381,1_4300381_91_1
1,4301011,91,1,**2002 CARTA DEVUELTA-MARCHO**,,2014-09-03,1,1_4301011,1_4301011_91_1
1,4301118,91,1,*** CERRO ***,,2014-09-03,1,1_4301118,1_4301118_91_1
1,4300106,2,1,30/05/2001 EMPRESA ADQUIRADA TOTALMENTE POR EL GRUPO,,2014-09-03,1,1_4300106,1_4300106_2_1
1,4300100,90,1,**HAN HECHO VARIAS VECES SUSPENSION DE PAGOS,,2014-09-03,1,1_4300100,1_4300100_90_1
1,4300795,91,1,**2002-CARTA DEVUELTA-MARCHO**,,2014-09-03,1,1_4300795,1_4300795_91_1
1,4000021,1,1,"COBRAN FINANCIACION DE 3,6% A 90 DIAS",,2014-09-03,1,1_4000021,1_4000021_1_1
1,4300715,91,1,**2002 CARTA DEVUELTA- MARCHO**,,2014-09-03,1,1_4300715,1_4300715_91_1
1,4301185,99,2,DE PAGO AMB LA MONTSERRAT.,,2014-09-03,1,1_4301185,1_4301185_99_2
1,4300722,1,1,JUBILADO,,2014-09-03,1,1_4300722,1_4300722_1_1
1,4301373,91,1,**LOS DOS BASTIDORES PROTOTIPOS NO LO PAGO**,,2014-09-03,1,1_4301373,1_4301373_91_1
1,4301250,2,1,EMPLEADOS DE (COEL).,,2014-09-03,1,1_4301250,1_4301250_2_1
1,4300087,10,1,ADELANTAR FRA. POR FAX.,,2014-09-03,1,1_4300087,1_4300087_10_1
1,4301250,91,1,**CERRO** JUNIO/2002,,2014-09-03,1,1_4301250,1_4301250_91_1
1,4300022,90,1,***CERRARON---CONTINUA LA FIRMA FOLDIER***,,2014-09-03,1,1_4300022,1_4300022_90_1
1,4300974,10,1,JSF HAN CERRADO BAÑOS,,2014-09-03,1,1_4300974,1_4300974_10_1
1,4301066,91,1,**1999-CARTA DEVUELTA-MARCHO-**,,2014-09-03,1,1_4301066,1_4301066_91_1
1,4301160,91,1,**1999-2002-CARTAS DEVUELTAS-MARCHO-DESCONOCIDO**,,2014-09-03,1,1_4301160,1_4301160_91_1
1,4300204,91,1,**2002-CARTA DEVUELTA SE AUSENTARON**,,2014-09-03,1,1_4300204,1_4300204_91_1
1,4300586,90,1,***EMPRESA CERRADA***,,2014-09-03,1,1_4300586,1_4300586_90_1
1,4300044,90,1,**1999 CARTA DEVUELTA- MARCHO- **,,2014-09-03,1,1_4300044,1_4300044_90_1
1,4000478,2,1,ENTREGAS - MARTES Y JUEVES,,2014-09-03,1,1_4000478,1_4000478_2_1
1,4301239,91,1,**2004-CARTA DEVUELTA-DESCONOCIDO**,,2014-09-03,1,1_4301239,1_4301239_91_1
1,4301053,90,1,***DESAPARECIDO***MOROSO**TIENEN DEUDA**,,2014-09-03,1,1_4301053,1_4301053_90_1
1,4300890,91,2,HACER FACTURA MAXIMO 5 DIAS DESPUES DE LA ENTREGA,,2014-09-03,1,1_4300890,1_4300890_91_2
1,4300890,91,3,ADELANTAR FACTURA POR FAX,,2014-09-03,1,1_4300890,1_4300890_91_3
1,4302069,91,1,**1999-CARTA DEVUELTA-MARCHO**,,2014-09-03,1,1_4302069,1_4302069_91_1
1,4301043,90,1,"DEBEN FRA.5005 VTO.15/04/2005 92,57.-EUR.",,2014-09-03,1,1_4301043,1_4301043_90_1
1,4301101,91,1,**1999-2002 CARTAS DEVUELTAS-DESCONOCIDO**,,2014-09-03,1,1_4301101,1_4301101_91_1
1,4301022,10,1,RECIBIR FRAS. MAXIMO DIA 5 DEL MES SIGUIENTE.,,2014-09-03,1,1_4301022,1_4301022_10_1
1,4301259,91,1,**13/03/03 JSF HAN CERRADO HACE DOS AÑOS,,2014-09-03,1,1_4301259,1_4301259_91_1
1,4301088,90,1,**CERRADO**,,2014-09-03,1,1_4301088,1_4301088_90_1
1,4300351,10,1,DELEGACION DE RAFOLS (1161) **CERRO**,,2014-09-03,1,1_4300351,1_4300351_10_1
1,4301165,90,1,UNA FACTURA FINAL DE MES,,2014-09-03,1,1_4301165,1_4301165_90_1
1,4300924,90,1,"LA INSTALACION SE LA HA COMPRADO OROMIPUL, FIRMA QUE ACTUAL-",,2014-09-03,1,1_4300924,1_4300924_90_1
1,4000126,2,1,CERTIFICADO ISO,,2014-09-03,1,1_4000126,1_4000126_2_1
1,4301094,99,1,"PENDENT DE COBRAR 917,41.-Eur.(POSIBLE SUSPENSIO DE PAGAMENT",,2014-09-03,1,1_4301094,1_4301094_99_1
1,4300704,90,1,**EMPRESA CERRADA**,,2014-09-03,1,1_4300704,1_4300704_90_1
1,4300580,90,1,***QUIEBRA***,,2014-09-03,1,1_4300580,1_4300580_90_1
1,4301387,91,2,ADELANTAR POR FAX 916180412,,2014-09-03,1,1_4301387,1_4301387_91_2
1,4301268,11,1,"HORARIO CARGA/DESCARGA 8-12,45 y 14,30-18,30",,2014-09-03,1,1_4301268,1_4301268_11_1
1,4301099,91,1,**CERRO**,,2014-09-03,1,1_4301099,1_4301099_91_1
1,4300746,1,1,ANTES -CONIQUEL-,,2014-09-03,1,1_4300746,1_4300746_1_1
1,4300784,90,1,***EMPRESA CERRADA*** TIENEN DEUDA PENDIENTE,,2014-09-03,1,1_4300784,1_4300784_90_1
1,4300820,90,1,****ESTA COMO MOROSO****,,2014-09-03,1,1_4300820,1_4300820_90_1
1,4300846,90,1,***HAN CERRADO BAÑOS*** TIENEN DEUDA PENDIENTE,,2014-09-03,1,1_4300846,1_4300846_90_1
1,4301127,11,1,24/03/2006 JORDI MANONELLAS QUEDAMOS EN OFERTAR A GAS GAS,,2014-09-03,1,1_4301127,1_4301127_11_1
1,4301075,90,1,*****CERRO ES MOROSO*****,,2014-09-03,1,1_4301075,1_4301075_90_1
1,4300276,1,1,*****ANTES GALVANOTECNIA MONTESINOS S.L.*****,,2014-09-03,1,1_4300276,1_4300276_1_1
1,4301492,11,1,INFORMA EL SR.GARCIA-TECNIRE QUE LE DEBE DINERO.PRECAUCION,,2014-09-03,1,1_4301492,1_4301492_11_1
1,4300924,91,1,MENTE ESTA EN LA MISMA DIRECCION.,,2014-09-03,1,1_4300924,1_4300924_91_1
1,4301132,90,1,FACTURA A FINAL DE MES,,2014-09-03,1,1_4301132,1_4301132_90_1
1,4300673,90,1,**CERRADO**,,2014-09-03,1,1_4300673,1_4300673_90_1
1,4301055,91,1,LINEAS PARADAS,,2014-09-03,1,1_4301055,1_4301055_91_1
1,4300878,10,1,UNA FACTURA FINAL DE MES (DIA 30),,2014-09-03,1,1_4300878,1_4300878_10_1
1,4301085,10,1,FACTURA FINAL DE MES,,2014-09-03,1,1_4301085,1_4301085_10_1
1,4301086,91,1,HAN CERRADO,,2014-09-03,1,1_4301086,1_4301086_91_1
1,4300867,90,2,**20002-CARTA DEVUELTA-MARCHO-,,2014-09-03,1,1_4300867,1_4300867_90_2
1,4301462,10,1,VIENEN DE TECNOLOGIA 9001 -EMPRESA CERRADA-,,2014-09-03,1,1_4301462,1_4301462_10_1
1,4000430,1,1,HORARIO 8H-13 1/2H / 15H-18H,,2014-09-03,1,1_4000430,1_4000430_1_1
1,4000379,1,1,HORARIO 8H - 13 1/2H -  15H - 18H,,2014-09-03,1,1_4000379,1_4000379_1_1
1,4300194,91,2,SEPTIEMBRE/13 FUERA DE CONCURSO ACREEDORES,,2014-09-03,1,1_4300194,1_4300194_91_2
1,4300643,99,1,FACTURA POR PEDIDO,,2014-09-03,1,1_4300643,1_4300643_99_1
1,4300947,90,1,**TIENE DEUDA PENDIENTE**,,2014-09-03,1,1_4300947,1_4300947_90_1
1,4301128,99,1,FACTURA FINAL MES,,2014-09-03,1,1_4301128,1_4301128_99_1
1,4300055,10,1,"JSF HAN QUITADO LOS BAÑOS, SE LO HACE GUEMAR",,2014-09-03,1,1_4300055,1_4300055_10_1
1,4301082,90,1,**HAN CERRADO**,,2014-09-03,1,1_4301082,1_4301082_90_1
1,4000183,2,1,HORARIO VIERNES 8H-15H,,2014-09-03,1,1_4000183,1_4000183_2_1
1,4000338,1,1,HORARIO DE LUNES-JUEVES 8 1/2-13 15-19  VIERNES 8 1/2-15,,2014-09-03,1,1_4000338,1_4000338_1_1
1,4300377,10,1,TALLER MECANICO.FABRICACION MAQUINARIA/UTILES ESPECIALES,,2014-09-03,1,1_4300377,1_4300377_10_1
1,4301030,2,2,"CROMO, PLATA, LATONADO, DORADO, LACADO ELECTROLITICO.",,2014-09-03,1,1_4301030,1_4301030_2_2
1,4301425,1,1,GRUPO **CROPU**,,2014-09-03,1,1_4301425,1_4301425_1_1
1,4301428,2,1,TRABAJADORES QUE VIENEN DE MUBERMAN-AICO HORNOS INDS-COEL,,2014-09-03,1,1_4301428,1_4301428_2_1
1,4301164,11,1,HORARIO CARGA DESCARGA 8-20H,,2014-09-03,1,1_4301164,1_4301164_11_1
1,4300725,2,1,hororio descarga 8h-13h 15h-17h *viernes solo mañanas,,2014-09-03,1,1_4300725,1_4300725_2_1
1,4301438,90,1,"PAGADA FRA.40687 VTO.20/03/2005 556,81.-EUR. 11/04/2005",,2014-09-03,1,1_4301438,1_4301438_90_1
1,4000373,2,1,"PASTA MECANICO C/ABRASIVO 3,5KGx13,56euros=47,46euros(20Kg)",,2014-09-03,1,1_4000373,1_4000373_2_1
1,4000152,1,1,*CERRO POR QUIEBRA*,,2014-09-03,1,1_4000152,1_4000152_1_1
1,4000378,1,1,ENVIOS POR AGENCIA MSS TEL. 7103800,,2014-09-03,1,1_4000378,1_4000378_1_1
1,4000378,2,1,"26/11/97 TUERCA TITA DIN-934 M-6 A 99PTAS , M-8 A 110PTAS",,2014-09-03,1,1_4000378,1_4000378_2_1
1,4000191,1,1,MEDIDAS UTILES PLATINIZADO 640x200x400mm,,2014-09-03,1,1_4000191,1_4000191_1_1
1,4301263,90,1,PROXIMA OPERACION ANTES CONFIRMAR FORMA DE PAGO,,2014-09-03,1,1_4301263,1_4301263_90_1
1,4300346,10,1,*HA CERRADO LOS BA?OS*,,2014-09-03,1,1_4300346,1_4300346_10_1
1,4300012,99,1,UNA FACTURA AL MES (PAGA EL DIA 27),,2014-09-03,1,1_4300012,1_4300012_99_1
1,4301186,91,1,**MOROSO**,,2014-09-03,1,1_4301186,1_4301186_91_1
1,4000378,2,2,"TORNILLO TITA DIN-933 M-6x30 A 237, M-8x30 A 275PTAS",,2014-09-03,1,1_4000378,1_4000378_2_2
1,4000378,2,3,DESCUENTO ESPECIAL DEL 8% EN TODA LA TORNILLERIA,,2014-09-03,1,1_4000378,1_4000378_2_3
1,4301145,2,1,SUMINISTRA PRODUCTOS QUIMICOS,,2014-09-03,1,1_4301145,1_4301145_2_1
1,4301424,2,1,CERRARON SOCIO AHORA EN QUIMILOGIC,,2014-09-03,1,1_4301424,1_4301424_2_1
1,4301301,2,1,CIRCUITOS IMPRESOS,,2014-09-03,1,1_4301301,1_4301301_2_1
1,4300855,99,1,ALBARAN CON COPIA AMARILLA DEL PEDIDO,,2014-09-03,1,1_4300855,1_4300855_99_1
1,4300855,99,2,UNA FACTURA MENSUAL,,2014-09-03,1,1_4300855,1_4300855_99_2
1,4300001,99,1,FACTURAR BASTIDORES POR UN LADO Y RESTO MATERIALES POR OTRO.,,2014-09-03,1,1_4300001,1_4300001_99_1
1,4000027,2,1,"HORARIO AGOSTO/99 LUNES/VIERNES 8,30 A 13,00 16,00 A 20,00",,2014-09-03,1,1_4000027,1_4000027_2_1
1,4301037,2,1,GRUPO CROPU,,2014-09-03,1,1_4301037,1_4301037_2_1
1,4301461,91,1,FACTURAR AGRUPARLAS POR LOS PEDIDOS QUE LA NUMERACION DE LOS,,2014-09-03,1,1_4301461,1_4301461_91_1
1,4000066,2,1,HORARIO 8-13  15-18,,2014-09-03,1,1_4000066,1_4000066_2_1
1,4000531,2,1,HORARIO 8H - 18H,,2014-09-03,1,1_4000531,1_4000531_2_1
1,4301106,2,1,VIDA ESTIMADA 20000H - 5AÑOS - 12H DIARIAS/MEDIA,,2014-09-03,1,1_4301106,1_4301106_2_1
1,4000273,2,1,BURBUJA 1600mm= 360MTRS2 DIAM.6,,2014-09-03,1,1_4000273,1_4000273_2_1
1,4000273,3,1,BURBUJA 1600mm= 240MTRS2 DIAM.8,,2014-09-03,1,1_4000273,1_4000273_3_1
1,4300811,11,1,*** JSF CERRADA 2013 ***,inagasa2,2015-09-15,1,1_4300811,1_4300811_11_1
1,4301017,90,2,ALB.ENTREGADOS DESPUES DEL DIA 25 MES SIGUIENTE.,,2014-09-03,1,1_4301017,1_4301017_90_2
1,4301017,90,3,ALBARANES CON No.PEDIDO.,,2014-09-03,1,1_4301017,1_4301017_90_3
1,4301520,90,1,FACTURA FINAL DE MES - ADELANTAR POR FAX.,,2014-09-03,1,1_4301520,1_4301520_90_1
1,4000312,2,1,HORARIO DE 8 1/2- 13H  14H-18H,,2014-09-03,1,1_4000312,1_4000312_2_1
1,4000401,1,1,"08/07/97 NUEVOS PRECIO PARA: PIVOTE A 330, PLACA A 360",,2014-09-03,1,1_4000401,1_4000401_1_1
1,4000401,2,1,19/09/97 PRECIOS TUERCAS DIN-934 M-8 A 40 Y M-6 A 38,,2014-09-03,1,1_4000401,1_4000401_2_1
1,4000401,3,1,24/09/97 CONJUNTO SEPARADOR PVDF A 1525 Y TORNILLO A 185,,2014-09-03,1,1_4000401,1_4000401_3_1
1,4000401,4,1,"17/07/98 PIVOTE A 425, PLACA A 360.",,2014-09-03,1,1_4000401,1_4000401_4_1
1,4301417,11,1,22/10/07 JSF EMPRESA CERRADA,,2014-09-03,1,1_4301417,1_4301417_11_1
1,4000033,2,1,"01/07/98 MALLA 10x5x1,5x1 650x500 (I.D.ELECTROQUIMICA)",,2014-09-03,1,1_4000033,1_4000033_2_1
1,4000033,2,2,"PRECIOS P/SERIE DE 78 A 490,-PTAS C/U.- PARA 100 A 450,-PTAS",,2014-09-03,1,1_4000033,1_4000033_2_2
1,4000033,2,3,"PARA 200 A 300,-PTAS C/U.- PARA 300 A 250,-PTAS C/U.",,2014-09-03,1,1_4000033,1_4000033_2_3
1,4000033,3,1,"HORARIO 8-13  14,30-17,30  VIERNES 8-13",,2014-09-03,1,1_4000033,1_4000033_3_1
1,4000302,2,1,"OFERTA PARA 50 CAJAS D/D 550x550x600 A 360,-PTAS C/U.",,2014-09-03,1,1_4000302,1_4000302_2_1
1,4301413,1,1,COMPRAN A TRAVES DE NALCO ESPAÑOLA,,2014-09-03,1,1_4301413,1_4301413_1_1
1,4300571,11,1,JSF- SE LO QUEDA FREIVER SCCP,,2014-09-03,1,1_4300571,1_4300571_11_1
1,4300989,99,2,03/05/06-COBRADA FRA. 50673,,2014-09-03,1,1_4300989,1_4300989_99_2
1,4300988,2,1,ANTES MUYSER- PERTENECEN AL GRUPO RAYMA,,2014-09-03,1,1_4300988,1_4300988_2_1
1,4000249,91,1,16/10/2002 FACTURA QUE NO SUPERE LOS 126.21 EUROS HACEN,,2014-09-03,1,1_4000249,1_4000249_91_1
1,4301403,11,1,**JSF CERRADA**,,2014-09-03,1,1_4301403,1_4301403_11_1
1,4300762,91,1,TRABAJADORES PASAN A MUBERMAN,,2014-09-03,1,1_4300762,1_4300762_91_1
1,4000027,2,2,"SABADO 9,00 A 13,30",,2014-09-03,1,1_4000027,1_4000027_2_2
1,4300920,2,1,"MOBILIARIO COMERCIAL, 2 LINEAS ZINC ACIDO(BASTIDOR)",,2014-09-03,1,1_4300920,1_4300920_2_1
1,4000097,1,1,"HORARIO MA?ANA DE 8-13,30  DESAY 9-9,20 -TARDE 15,30 A 17,30",,2014-09-03,1,1_4000097,1_4000097_1_1
1,4000097,2,1,CERTIFICADO ISO 9002:1994 No.REGISTRO 97.0112,,2014-09-03,1,1_4000097,1_4000097_2_1
1,4300047,1,1,"HORARIO LUNES/JUEVES 8 A 13,45 - 15 A 17,30 VIERNES 8 A 14.",,2014-09-03,1,1_4300047,1_4300047_1_1
1,4000592,11,1,"SOLO MOTORES, REDUCTOR Y MOTOR-REDUCTOR A TRAVES SITI SA",,2014-09-03,1,1_4000592,1_4000592_11_1
1,4300002,10,1,19/06/98 FLOTADORES PP D45 PRECIO 23PTAS PVPL PARA NOSOTROS,,2014-09-03,1,1_4300002,1_4300002_10_1
1,4301015,90,2,"DEBEN FRA.40398 VTO.16/07/2004 871,68.-EUR.",,2014-09-03,1,1_4301015,1_4301015_90_2
1,4300111,90,1,"15/09/05-PENDENT COBRA FRA.50467 Vt.30/08/05  78,45.-Eur.",,2014-09-03,1,1_4300111,1_4300111_90_1
1,4300692,99,1,"PENDENT COBRO FRA.6002 Vt. 05/02/2006 IMPORT 416,15.-Eur.",,2014-09-03,1,1_4300692,1_4300692_99_1
1,4301484,91,1,FACTURA FINAL DE MES,,2014-09-03,1,1_4301484,1_4301484_91_1
1,4301274,10,2,DEBEN RECIBIR LAS FRAS.MAXIMO 10 DIAS DESPUES DEL MES QUE,,2014-09-03,1,1_4301274,1_4301274_10_2
1,4301026,2,1,"MANUEL GOMEZ BORRERO C/CARLOS MAR, 7 TEL.954180565 15,30 H.",,2014-09-03,1,1_4301026,1_4301026_2_1
1,4301026,2,2,41927 MAIRENA DEL ALJARAFE (SEVILLA),,2014-09-03,1,1_4301026,1_4301026_2_2
1,4301026,2,3,"ANTES TRABAJ.EN C.A.S.A., DICE QUE HA SIDO QUIEN NOS HA",,2014-09-03,1,1_4301026,1_4301026_2_3
1,4301026,2,4,FACILITADO FIFERENTES CONTACTOS. CONOCIA A CASAMIQUELA,,2014-09-03,1,1_4301026,1_4301026_2_4
1,4301114,2,1,*CERRO* LA LINEA LA HAN VENDIDO A UN CLIENTE CANARIO.,,2014-09-03,1,1_4301114,1_4301114_2_1
1,4310004,11,1,15/02/2005- JSF-CERRO,,2014-09-03,1,1_4310004,1_4310004_11_1
1,4301209,2,1,"LINEA ABS, PLATA",,2014-09-03,1,1_4301209,1_4301209_2_1
1,4301039,11,1,**JSF 15/04/2011**,,2014-09-03,1,1_4301039,1_4301039_11_1
1,4301274,10,1,ANODIZADO Y LACADO DE PERDILES,,2014-09-03,1,1_4301274,1_4301274_10_1
1,4301291,2,1,SUSCONTRATAN TRABAJOS A COEL(762),,2014-09-03,1,1_4301291,1_4301291_2_1
1,4000457,2,1,31/05/99 CORRESPONSAL MARITIMO/AEREO --- DANZAS,,2014-09-03,1,1_4000457,1_4000457_2_1
1,4301006,11,2,CERRO**,,2014-09-03,1,1_4301006,1_4301006_11_2
1,4301491,11,1,FEBR/11 CIERRAN Y PASAN A LLAMARSE LONAX BCN SL,,2014-09-03,1,1_4301491,1_4301491_11_1
1,4300726,99,1,"MANDAR FACTURA C/CASTILLEJOS, 199 -08013 BARCELONA-",,2014-09-03,1,1_4300726,1_4300726_99_1
1,4300749,11,1,**CERRO**,,2014-09-03,1,1_4300749,1_4300749_11_1
1,4301126,1,1,PASAR PREUS SR.TARABILLA,,2014-09-03,1,1_4301126,1_4301126_1_1
1,4301271,11,1,CR-NIQUEL-LATON,,2014-09-03,1,1_4301271,1_4301271_11_1
1,4301049,91,2,**TRABAJADORES DE ARBUCIES INDUSTRIAL**,,2014-09-03,1,1_4301049,1_4301049_91_2
1,4301049,91,1,**1999-2002 CARTAS DEVUELTAS-DESCONOCIDO**,,2014-09-03,1,1_4301049,1_4301049_91_1
1,4310075,11,1,ZINCADO,,2014-09-03,1,1_4310075,1_4310075_11_1
1,4301069,10,1,FACTURA MENSUAL,,2014-09-03,1,1_4301069,1_4301069_10_1
1,4000280,2,1,26/03/99 FAX-B110 Nº:EJS55157 ABONO MANTENIMIENTO 20.950+IVA,,2014-09-03,1,1_4000280,1_4000280_2_1
1,4000280,2,2,"26/03/99 HORA TRABAJO TECNICO 6925+IVA, DESPLAZAM. 5425+IVA",,2014-09-03,1,1_4000280,1_4000280_2_2
1,4300048,99,1,FACTURA QUINCENAL,,2014-09-03,1,1_4300048,1_4300048_99_1
1,4301368,2,1,ANTES REDI-DANIEL S.A. DE REFRIGERACION Y CLIMATIZACION,,2014-09-03,1,1_4301368,1_4301368_2_1
1,4000510,2,1,DESTRIBUIDOR DE JERINOX INOXIDABLES.,,2014-09-03,1,1_4000510,1_4000510_2_1
1,4301141,2,1,TALLER MECANICO,,2014-09-03,1,1_4301141,1_4301141_2_1
1,4301177,11,1,JSF FEBR/08 *CERRO*,,2014-09-03,1,1_4301177,1_4301177_11_1
1,4300401,2,1,HORARIO OFICINA DE 09-18H,,2014-09-03,1,1_4300401,1_4300401_2_1
1,4300401,2,2,"HORARIO ALMACEN DE 08-13H y 14,30-16,30 VIERNES 8-13H",,2014-09-03,1,1_4300401,1_4300401_2_2
1,4300062,11,1,ENERO/05 JSF CERRO BAÑOS ??,,2014-09-03,1,1_4300062,1_4300062_11_1
1,4301015,90,4,DSS JUNIO/06 COBRO POR -TRANSFERENCIA ANTICIPADA-,,2014-09-03,1,1_4301015,1_4301015_90_4
1,4301147,91,1,***EMPRESA CERRADA**MOROSO*TIENE DEUDA**,,2014-09-03,1,1_4301147,1_4301147_91_1
1,4000355,2,1,HORARIO DE 8 - 13H Y DE 15 - 18H,,2014-09-03,1,1_4000355,1_4000355_2_1
1,4000448,2,1,MEDIDAS MAXIMAS PARA PLATINIZAR 1300x1300mm,,2014-09-03,1,1_4000448,1_4000448_2_1
1,4000423,2,1,"HORARIO 8-13,30H y 15,15-18,30H",,2014-09-03,1,1_4000423,1_4000423_2_1
1,4301193,11,1,**CERRO**,,2014-09-03,1,1_4301193,1_4301193_11_1
1,4300393,90,2,**EMPRESA CERRADA**,,2014-09-03,1,1_4300393,1_4300393_90_2
1,4301408,11,1,**2004-CARTA DEVUELTA-MARCHO**BECCOP ME DICE QUE LE DEBE,,2014-09-03,1,1_4301408,1_4301408_11_1
1,4301408,11,2,UNA FACTURA DE HACE 2 AÑOS APROX. 20 EUROS Y NO VIANE A PAGA,,2014-09-03,1,1_4301408,1_4301408_11_2
1,4301362,91,1,**PROXIMO PEDIDO PAGO ANTICIPADO**,,2014-09-03,1,1_4301362,1_4301362_91_1
1,4000588,11,1,"HORARIO 8,30-13,30 y 15,30-18,30",,2014-09-03,1,1_4000588,1_4000588_11_1
1,4301137,10,1,UNA FACTURA MENSUAL,,2014-09-03,1,1_4301137,1_4301137_10_1
1,4301374,10,1,UNA FACTURA A FINAL DE MES,,2014-09-03,1,1_4301374,1_4301374_10_1
1,4301114,2,2,MAQUINA DE AGUA DESTILADA VENDIDA A GALV.BELLVER (MUYSER),,2014-09-03,1,1_4301114,1_4301114_2_2
1,4301114,2,3,BASTIDORES ELECTROPULIR PULSERAS LOS GUARDAN POSIBLE VENTA A,,2014-09-03,1,1_4301114,1_4301114_2_3
1,4301114,2,4,GALV.BELLVER(MUYSER).,,2014-09-03,1,1_4301114,1_4301114_2_4
1,4301449,2,1,SEGUNDA EMPRESA DE SASONIA DE CORTE FINO S.A.,,2014-09-03,1,1_4301449,1_4301449_2_1
1,4301291,91,1,**CERRO** JUNIO/2002,,2014-09-03,1,1_4301291,1_4301291_91_1
1,4301290,10,1,HORARIO DE 7H-15  17H-19H,,2014-09-03,1,1_4301290,1_4301290_10_1
1,4301463,10,1,"TALLER DE ORFEBRERIA-BAÑOS DE PLANA,COBRE",,2014-09-03,1,1_4301463,1_4301463_10_1
1,4301161,1,1,ABRIL/2010 -- MES DE AGOST NO PAGAN,,2014-09-03,1,1_4301161,1_4301161_1_1
