empresa,codigo,clv_art,tipo,subcta,idioma,descripcion,empresa_id,codigo_id,name
1,PR/0617/0126,,0,,,BAST.Ti 1245x170 3BAJx24PZx2 D17/18x73,1,1_PR/0617/0126,1_PR/0617/0126_BAST.Ti 1245x170 3BAJx24PZx2 D17/18x73
1,12/00025,,0,,,KG FLOTADOR PLASTICO MACIZO DIAM.25,1,1_12/00025,1_12/00025_KG FLOTADOR PLASTICO MACIZO DIAM.25
1,02/07630,,0,,,BASTIDOR TITA. REF. 7630,1,1_02/07630,1_02/07630_BASTIDOR TITA. REF. 7630
1,04/00384,,0,,,CLIP REF. 245VR101 PLAST. NEGRO,1,1_04/00384,1_04/00384_CLIP REF. 245VR101 PLAST. NEGRO
1,TA90/99999,,0,,,CONSUMO Y REPOSICION,1,1_TA90/99999,1_TA90/99999_CONSUMO Y REPOSICION
1,01/09051,,0,,,BASTIDOR LATON S/REF. 2606,1,1_01/09051,1_01/09051_BASTIDOR LATON S/REF. 2606
1,04/00099,,0,,,FONENDO PLASTISOL NEGRO,1,1_04/00099,1_04/00099_FONENDO PLASTISOL NEGRO
1,CA90/99999,,0,,,CONSUMO Y REPOSICION TALLER,1,1_CA90/99999,1_CA90/99999_CONSUMO Y REPOSICION TALLER
1,TI90/99999,,0,,,CONSUMO Y REPOSICION TITANIO,1,1_TI90/99999,1_TI90/99999_CONSUMO Y REPOSICION TITANIO
1,02/07893,,0,,,PORTA-ANODO Ti CT/S DOBLE TORNILLO,1,1_02/07893,1_02/07893_PORTA-ANODO Ti CT/S DOBLE TORNILLO
1,01/08224,,0,,,BASTIDOR PARA 90 PIEZAS REF.8224,1,1_01/08224,1_01/08224_BASTIDOR PARA 90 PIEZAS REF.8224
1,AVTA,,0,,,OTRAS VENTAS TALLER,1,1_AVTA,1_AVTA_OTRAS VENTAS TALLER
1,03/00062,,0,,,CALENT.Ti 3000W 220V -L- C/RACORES,1,1_03/00062,1_03/00062_CALENT.Ti 3000W 220V -L- C/RACORES
1,AV022,,0,,,COBRO A CUENTA CORRESPONDIENTE,1,1_AV022,1_AV022_COBRO A CUENTA CORRESPONDIENTE
1,13/10506,,0,,,"CABLE EN ROLLO Ix2,5mm2 NEGRO",1,1_13/10506,"1_13/10506_CABLE EN ROLLO Ix2,5mm2 NEGRO"
1,AVCA,,0,,,OTRAS VENTAS CALENTADORES,1,1_AVCA,1_AVCA_OTRAS VENTAS CALENTADORES
1,01/00353AR,,0,,,BASTIDOR Al 30PZS C-5 C-5 REPARAD0,1,1_01/00353AR,1_01/00353AR_BASTIDOR Al 30PZS C-5 C-5 REPARAD0
1,10/00013,,0,,,CESTA Ti-R-16x8 900x150x50,1,1_10/00013,1_10/00013_CESTA Ti-R-16x8 900x150x50
1,01/09047,,0,,,TRAV.L1350 26GANCHOS,1,1_01/09047,1_01/09047_TRAV.L1350 26GANCHOS
1,01/09046,,0,,,BAJ.SIMPLE(IZ) L1340 4PISOSx5POS,1,1_01/09046,1_01/09046_BAJ.SIMPLE(IZ) L1340 4PISOSx5POS
1,12/PG04983,,0,,,PIÑON PE Z12 M10 D30 (2URBE30D30),1,1_12/PG04983,1_12/PG04983_PIÑON PE Z12 M10 D30 (2URBE30D30)
1,01/08891AR,,0,,,BASTIDOR 01/08891A REPARADO,1,1_01/08891AR,1_01/08891AR_BASTIDOR 01/08891A REPARADO
1,01/08282,,0,,,BASTIDOR L800 4PISOSx2PZS,1,1_01/08282,1_01/08282_BASTIDOR L800 4PISOSx2PZS
1,CA03/99999,,0,,,MATERIALES ESPECIALES CALENTADORES,1,1_CA03/99999,1_CA03/99999_MATERIALES ESPECIALES CALENTADORES
1,TA01/99999,,0,,,MATERIALES ESPECIALES TALLER,1,1_TA01/99999,1_TA01/99999_MATERIALES ESPECIALES TALLER
1,10/10180,,0,,,ARANDELA Ti GR2 DIN-125 P/M-8,1,1_10/10180,1_10/10180_ARANDELA Ti GR2 DIN-125 P/M-8
1,01/09029,,0,,,GANCHO Cu 20x3 L280,1,1_01/09029,1_01/09029_GANCHO Cu 20x3 L280
1,04/20026,,0,,,TERMINAL PLASTISOL NEGRO D8x35,1,1_04/20026,1_04/20026_TERMINAL PLASTISOL NEGRO D8x35
1,02/07874,,0,,,BAST.Ti L750 40BAJx12CIERRE MOSQUET,1,1_02/07874,1_02/07874_BAST.Ti L750 40BAJx12CIERRE MOSQUET
1,02/07891,,0,,,MARCO Y 4 BAJANTES TITANIO P/56 PZS,1,1_02/07891,1_02/07891_MARCO Y 4 BAJANTES TITANIO P/56 PZS
1,02/07167,,0,,,BASTIDOR TITA. REF. 7167 No.14,1,1_02/07167,1_02/07167_BASTIDOR TITA. REF. 7167 No.14
1,AV023,,0,,,ESTUDIO Y PRUEBAS,1,1_AV023,1_AV023_ESTUDIO Y PRUEBAS
1,03/00113,,0,,,CALENT.Ti+TEFLON 1500W 220V E-735,1,1_03/00113,1_03/00113_CALENT.Ti+TEFLON 1500W 220V E-735
1,02/08791,,0,,,BAST.Ti (IZ) 2BAJx5+2BAJx4 TAPA D92,1,1_02/08791,1_02/08791_BAST.Ti (IZ) 2BAJx5+2BAJx4 TAPA D92
1,01/09044,,0,,,BAST. L340 10PISOSx2GANCHOS D10,1,1_01/09044,1_01/09044_BAST. L340 10PISOSx2GANCHOS D10
1,04/00059A,,0,,,"FUNDA PLASTISOL AZUL 3,3x1x5",1,1_04/00059A,"1_04/00059A_FUNDA PLASTISOL AZUL 3,3x1x5"
1,04/00059,,0,,,"FUNDA PLASTISOL NEGRO 3,3x1x5",1,1_04/00059,"1_04/00059_FUNDA PLASTISOL NEGRO 3,3x1x5"
1,12/80101A,,0,,,CELULA HULL No.1 PVC,1,1_12/80101A,1_12/80101A_CELULA HULL No.1 PVC
1,01/00374,,0,,,BAST.974x506 6BAJx7PISOSx2PZS-INTCL,1,1_01/00374,1_01/00374_BAST.974x506 6BAJx7PISOSx2PZS-INTCL
1,01/09049,,0,,,BASTIDOR P/2FIGURAS,1,1_01/09049,1_01/09049_BASTIDOR P/2FIGURAS
1,01/09007B,,0,,,BAJ.CENTRAL L1950x510 8PISx8POS.,1,1_01/09007B,1_01/09007B_BAJ.CENTRAL L1950x510 8PISx8POS.
1,03/00216,,0,,,CALENT.INOX.2000W 230V -L-600x460,1,1_03/00216,1_03/00216_CALENT.INOX.2000W 230V -L-600x460
1,01/09039,,0,,,GANCHO Cu+PVC D4 L200 P/D20,1,1_01/09039,1_01/09039_GANCHO Cu+PVC D4 L200 P/D20
1,01/09055,,0,,,BAST.1400x1000 3TRAVx25PZS CLAU ROD,1,1_01/09055,1_01/09055_BAST.1400x1000 3TRAVx25PZS CLAU ROD
1,01/10331,,0,,,"SERP.INOX316L D25x1,5 1325x2000 P8",1,1_01/10331,"1_01/10331_SERP.INOX316L D25x1,5 1325x2000 P8"
1,02/08808,,0,,,"CAÑA Ti 12,7x6,35 L1200 TC.COBRE",1,1_02/08808,"1_02/08808_CAÑA Ti 12,7x6,35 L1200 TC.COBRE"
1,12/70105R,,0,,,REST.INOX316 3000W 230 300 REPARADA,1,1_12/70105R,1_12/70105R_REST.INOX316 3000W 230 300 REPARADA
1,01/00339BR,,0,,,BASTIDOR 01/00339B REPARADO,1,1_01/00339BR,1_01/00339BR_BASTIDOR 01/00339B REPARADO
1,01/0905301,,0,,,INOX304 500x15x3 25REG.CORT/LASER,1,1_01/0905301,1_01/0905301_INOX304 500x15x3 25REG.CORT/LASER
1,.YESMSV,,0,,,.MANTENIMENT SOFTWARE - VENDES,1,1_.YESMSV,1_.YESMSV_.MANTENIMENT SOFTWARE - VENDES
1,.YESMV,,0,,,.NETEJA - VENDES,1,1_.YESMV,1_.YESMV_.NETEJA - VENDES
1,02/08830,,0,,,ANODO Ti 10x5 290x258 r258 TC97 EXT,1,1_02/08830,1_02/08830_ANODO Ti 10x5 290x258 r258 TC97 EXT
1,55/80603,,0,,,MTRS2 MALLA EXPANDIDA Ti 6x3x1x1,1,1_55/80603,1_55/80603_MTRS2 MALLA EXPANDIDA Ti 6x3x1x1
1,01/09054,,0,,,CESTA INOX304 500x125x63 25E/D95/75,1,1_01/09054,1_01/09054_CESTA INOX304 500x125x63 25E/D95/75
1,02/08799,,0,,,BAST.Ti L1230 12PISOSx2PZS,1,1_02/08799,1_02/08799_BAST.Ti L1230 12PISOSx2PZS
1,01/0905302,,0,,,"INOX304 500x27,5x3 25REG.CORT/LASER",1,1_01/0905302,"1_01/0905302_INOX304 500x27,5x3 25REG.CORT/LASER"
1,.YESV,,0,,,.REPARACIONS - VENDES,1,1_.YESV,1_.YESV_.REPARACIONS - VENDES
1,02/08831,,0,,,ANODO Ti 6x3 290x138 r98 TC97 INT.,1,1_02/08831,1_02/08831_ANODO Ti 6x3 290x138 r98 TC97 INT.
1,02/08807,,0,,,BAST.Ti L1030 8PISOSx2PZS(21029499),1,1_02/08807,1_02/08807_BAST.Ti L1030 8PISOSx2PZS(21029499)
1,01/00375A,,0,,,BAST.985x600 8PISOSx8PZS-INTCL,1,1_01/00375A,1_01/00375A_BAST.985x600 8PISOSx8PZS-INTCL
1,01/00342B,,0,,,BAST.985x282 10PISOSx2PZS(PZS.PUNTA,1,1_01/00342B,1_01/00342B_BAST.985x282 10PISOSx2PZS(PZS.PUNTA
1,01/09047M,,0,,,MZ CASQUILLO INOX D16x11 L40,1,1_01/09047M,1_01/09047M_MZ CASQUILLO INOX D16x11 L40
1,12/PG05531,,0,,,CONTACTO CATODICO BT95085 IZQUIERDA,1,1_12/PG05531,1_12/PG05531_CONTACTO CATODICO BT95085 IZQUIERDA
1,53/451510,,0,,,"INOXIDABLE-304- CHAPA 1,5mm TAL.10",1,1_53/451510,"1_53/451510_INOXIDABLE-304- CHAPA 1,5mm TAL.10"
1,51/00160,,0,,,HIERRO N. REDONDO 16,1,1_51/00160,1_51/00160_HIERRO N. REDONDO 16
1,51/00140,,0,,,HIERRO N. REDONDO 14,1,1_51/00140,1_51/00140_HIERRO N. REDONDO 14
1,12/PG05532,,0,,,CONTACTO CATODICO BT95085 DERECHA,1,1_12/PG05532,1_12/PG05532_CONTACTO CATODICO BT95085 DERECHA
1,02/08767R,,0,,,BASTIDOR Ti (L1502373) REPARADO,1,1_02/08767R,1_02/08767R_BASTIDOR Ti (L1502373) REPARADO
1,03/00217,,0,,,CALENT.INOX.2000W 230V -L-1200x1800,1,1_03/00217,1_03/00217_CALENT.INOX.2000W 230V -L-1200x1800
1,02/08816,,0,,,BAIXANT CEN.9.2.5b (L 15x9) MAB-5,1,1_02/08816,1_02/08816_BAIXANT CEN.9.2.5b (L 15x9) MAB-5
1,02/08819,,0,,,CESTA Ti-P-16x8 900x250x50 TC100,1,1_02/08819,1_02/08819_CESTA Ti-P-16x8 900x250x50 TC100
1,02/08701A,,0,,,"ELECTRODO Ti D12x25 1/8""x10 T2x12+2",1,1_02/08701A,"1_02/08701A_ELECTRODO Ti D12x25 1/8""x10 T2x12+2"
1,02/08701AM,,0,,,"MZ Ti D12x25 1/8""x10 D2x12+D2,8x2",1,1_02/08701AM,"1_02/08701AM_MZ Ti D12x25 1/8""x10 D2x12+D2,8x2"
1,02/08542A,,0,,,BAST.Ti 14PISOSx7PZS(CAMP) PZA/CORT,1,1_02/08542A,1_02/08542A_BAST.Ti 14PISOSx7PZS(CAMP) PZA/CORT
1,26/6108120,,0,,,TORNILLO INOX.316 DIN-931 M-8x120,1,1_26/6108120,1_26/6108120_TORNILLO INOX.316 DIN-931 M-8x120
1,AV040,,0,,,PORTES,1,1_AV040,1_AV040_PORTES
1,02/08781M,,0,,,"MZ RACOR Ti 1/2""x15 TAL.16",1,1_02/08781M,"1_02/08781M_MZ RACOR Ti 1/2""x15 TAL.16"
1,12/80660,,0,,,BOLSA TELA PP1417 P/CESTA D60x700,1,1_12/80660,1_12/80660_BOLSA TELA PP1417 P/CESTA D60x700
1,03/00309,,0,,,CALENT.Ti+TEFLON 1250W 230V E-1165,1,1_03/00309,1_03/00309_CALENT.Ti+TEFLON 1250W 230V E-1165
1,11/40071,,0,,,KG.GRASA UNIMOLY HTC METALLIC,1,1_11/40071,1_11/40071_KG.GRASA UNIMOLY HTC METALLIC
1,02/08811,,0,,,BASTIDOR TITANIO MB.8.19.1.6a,1,1_02/08811,1_02/08811_BASTIDOR TITANIO MB.8.19.1.6a
1,02/09970,,0,,,"SERP.Ti D12,7 D150x1000 BCAS.R1/2""G",1,1_02/09970,"1_02/09970_SERP.Ti D12,7 D150x1000 BCAS.R1/2""G"
1,01/09057,,0,,,ANODO Pb/Sn7% L1090,1,1_01/09057,1_01/09057_ANODO Pb/Sn7% L1090
1,01/09060,,0,,,BAST.L-770 6PISOSx4GANCHOS PISO,1,1_01/09060,1_01/09060_BAST.L-770 6PISOSx4GANCHOS PISO
1,56/00050,,0,,,LATON REDONDO 5mm,1,1_56/00050,1_56/00050_LATON REDONDO 5mm
1,02/08748B,,0,,,"BAST.Ti (IZ) 13BAJx22PIS D16/18 1,0",1,1_02/08748B,"1_02/08748B_BAST.Ti (IZ) 13BAJx22PIS D16/18 1,0"
1,02/08748C,,0,,,"BAST.Ti (DE) 13BAJx22PIS D16/18 1,0",1,1_02/08748C,"1_02/08748C_BAST.Ti (DE) 13BAJx22PIS D16/18 1,0"
1,01/09042,,0,,,GANCHO Cu D4+PVC D4 L320 90o,1,1_01/09042,1_01/09042_GANCHO Cu D4+PVC D4 L320 90o
1,01/09035,,0,,,CESTA INOX TELA MOSQUIT. 400x75x200,1,1_01/09035,1_01/09035_CESTA INOX TELA MOSQUIT. 400x75x200
1,03/00215,,0,,,CALENT.Ti 5000W 380V E-3000 I1000,1,1_03/00215,1_03/00215_CALENT.Ti 5000W 380V E-3000 I1000
1,03/1423048,,0,,,CALENT.INOX.4 2000W 230V PC-480,1,1_03/1423048,1_03/1423048_CALENT.INOX.4 2000W 230V PC-480
1,01/09059,,0,,,BAST.700x210 4PIEZAS,1,1_01/09059,1_01/09059_BAST.700x210 4PIEZAS
1,12/90012R,,0,,,CALENT.PORCEL.3000W 230V 1200 REP.,1,1_12/90012R,1_12/90012R_CALENT.PORCEL.3000W 230V 1200 REP.
1,PR/1153/0003,,0,,,"CATODO INOX316 1,5x60x70+TC10",1,1_PR/1153/0003,"1_PR/1153/0003_CATODO INOX316 1,5x60x70+TC10"
1,PR/0817/0009,,0,,,PINZA INOX. -L- D2x40x8,1,1_PR/0817/0009,1_PR/0817/0009_PINZA INOX. -L- D2x40x8
1,02/08566R,,0,,,ANODO Ti/IOX 1600x190+TC400 REPARAD,1,1_02/08566R,1_02/08566R_ANODO Ti/IOX 1600x190+TC400 REPARAD
1,02/08826,,0,,,BAST.Ti (DE) 7BAJ.x8PZS D56/60,1,1_02/08826,1_02/08826_BAST.Ti (DE) 7BAJ.x8PZS D56/60
1,02/08827,,0,,,BAST.Ti (IZ) 7BAJ.x8PZS D56/60,1,1_02/08827,1_02/08827_BAST.Ti (IZ) 7BAJ.x8PZS D56/60
1,12/90012RM,,0,,,REST.PORCEL.D40 3000W 230V 1200 REP,1,1_12/90012RM,1_12/90012RM_REST.PORCEL.D40 3000W 230V 1200 REP
1,01/09037,,0,,,BAST.LATON L840 11PISOSx2PZS-INTCL,1,1_01/09037,1_01/09037_BAST.LATON L840 11PISOSx2PZS-INTCL
1,02/08787,,0,,,BAST.Ti M.03.09.2.TAPA 01,1,1_02/08787,1_02/08787_BAST.Ti M.03.09.2.TAPA 01
1,PR/0228/0003,,0,,,"SERP.Ti D25,4 1160x1190 BOCAS 1100",1,1_PR/0228/0003,"1_PR/0228/0003_SERP.Ti D25,4 1160x1190 BOCAS 1100"
1,PS.003-R,,0,,,2ª FASE PINÇA 3g,1,1_PS.003-R,1_PS.003-R_2ª FASE PINÇA 3g
1,01/08813-35,,0,,,CAJON DELANTERO Fe 110X20 L485,1,1_01/08813-35,1_01/08813-35_CAJON DELANTERO Fe 110X20 L485
1,02/08821,,0,,,BAIXANT CENTRAL 19.1.6a (L15x9)x775,1,1_02/08821,1_02/08821_BAIXANT CENTRAL 19.1.6a (L15x9)x775
1,01/00375D,,0,,,BAST.985x444 3BAJx8PISx2PZS,1,1_01/00375D,1_01/00375D_BAST.985x444 3BAJx8PISx2PZS
1,26/60850,,0,,,TORNILLO INOX.316 DIN-933 M-8x50,1,1_26/60850,1_26/60850_TORNILLO INOX.316 DIN-933 M-8x50
1,02/08828,,0,,,BAS.Ti.(DE)935x400 11BAI.x28PZS.,1,1_02/08828,1_02/08828_BAS.Ti.(DE)935x400 11BAI.x28PZS.
1,02/08806,,0,,,FIXACIO INF.P/BASTIDORS BASCULANTS,1,1_02/08806,1_02/08806_FIXACIO INF.P/BASTIDORS BASCULANTS
1,12/PG05203,,0,,,TUERCA HEXAGONAL STANDARD(LURB-13C),1,1_12/PG05203,1_12/PG05203_TUERCA HEXAGONAL STANDARD(LURB-13C)
1,01/00348R,,0,,,BASTIDOR 01/00348 REPARADO,1,1_01/00348R,1_01/00348R_BASTIDOR 01/00348 REPARADO
1,01/00318R,,0,,,BASTIDOR REF.01/00318 REPARADO,1,1_01/00318R,1_01/00318R_BASTIDOR REF.01/00318 REPARADO
1,01/09043,,0,,,GANCHO Cu+PVC D5 L390 P/TUBO D30,1,1_01/09043,1_01/09043_GANCHO Cu+PVC D5 L390 P/TUBO D30
1,55/8160822M,,0,,,EXPANDIR MALLA 16x8x2x2,1,1_55/8160822M,1_55/8160822M_EXPANDIR MALLA 16x8x2x2
1,01/08813-56,,0,,,TOLVA PVC 597x504x200 P/320x240,1,1_01/08813-56,1_01/08813-56_TOLVA PVC 597x504x200 P/320x240
1,12/PP00023,,0,,,SOPORTE PP D240x800 P/7 REST.PORCEL,1,1_12/PP00023,1_12/PP00023_SOPORTE PP D240x800 P/7 REST.PORCEL
1,02/08784,,0,,,BAST.Ti L.6.10.2.1a,1,1_02/08784,1_02/08784_BAST.Ti L.6.10.2.1a
1,01/09005B,,0,,,BAJ.SIMPLE(DE) L1950x510 8PISx4POS.,1,1_01/09005B,1_01/09005B_BAJ.SIMPLE(DE) L1950x510 8PISx4POS.
1,01/09016R,,0,,,BAST.01/09016 REPARAR/EQUILIBRAR,1,1_01/09016R,1_01/09016R_BAST.01/09016 REPARAR/EQUILIBRAR
1,PR/1007/0081,,0,,,"SERP.INOX316L D25 230x3500 P16 3/4""G-M",1,1_PR/1007/0081,"1_PR/1007/0081_SERP.INOX316L D25 230x3500 P16 3/4""G-M"
1,01/09037R,,0,,,BAST.LATON 11PISx2PZ-INTCL REP.,1,1_01/09037R,1_01/09037R_BAST.LATON 11PISx2PZ-INTCL REP.
1,12/80686,,0,,,BOLSA TELA PP P/ANODO 500x200x10,1,1_12/80686,1_12/80686_BOLSA TELA PP P/ANODO 500x200x10
1,01/09009B,,0,,,BAJ.SIMPLE(IZ) L1950x510 8PISx4POS.,1,1_01/09009B,1_01/09009B_BAJ.SIMPLE(IZ) L1950x510 8PISx4POS.
1,02/08809,,0,,,ASA Ti 195x195x195,1,1_02/08809,1_02/08809_ASA Ti 195x195x195
1,01/00375B,,0,,,BAST.985x412 3BAJx8PISx2PZS(48PZS),1,1_01/00375B,1_01/00375B_BAST.985x412 3BAJx8PISx2PZS(48PZS)
1,02/08623B,,0,,,BAST.Ti.1380x150 2BAJx11PZSx2 POLEA,1,1_02/08623B,1_02/08623B_BAST.Ti.1380x150 2BAJx11PZSx2 POLEA
1,10/116100,,0,,,TORNILLO TITANIO DIN-933 M-6x100,1,1_10/116100,1_10/116100_TORNILLO TITANIO DIN-933 M-6x100
1,03/00214,,0,,,CALENT.Pb 3000W 400V E-1300 I500,1,1_03/00214,1_03/00214_CALENT.Pb 3000W 400V E-1300 I500
1,01/09031,,0,,,ANODO Pb/Sn7% 40-3x75,1,1_01/09031,1_01/09031_ANODO Pb/Sn7% 40-3x75
1,02/08778,,0,,,BAST.Ti (IZ) 7BAJx8PZS D54/60,1,1_02/08778,1_02/08778_BAST.Ti (IZ) 7BAJx8PZS D54/60
1,03/2321050,,0,,,CALENT.Ti.4 1500W 230V E-500,1,1_03/2321050,1_03/2321050_CALENT.Ti.4 1500W 230V E-500
1,91/03021,,0,,,BANDA TELA ABRASIVA 50x1760 GR.80,1,1_91/03021,1_91/03021_BANDA TELA ABRASIVA 50x1760 GR.80
1,03/00099RM,,0,,,CALENT.PORCELAN.3000W 230V 1200 REP,1,1_03/00099RM,1_03/00099RM_CALENT.PORCELAN.3000W 230V 1200 REP
1,02/08794,,0,,,BAIXANT Ti 18.3.3PUNTAS CENTRAL,1,1_02/08794,1_02/08794_BAIXANT Ti 18.3.3PUNTAS CENTRAL
1,01/100100850,,0,,,ANODO Pb/Sn7% 100-10x850,1,1_01/100100850,1_01/100100850_ANODO Pb/Sn7% 100-10x850
1,02/08798,,0,,,LEVA Ti P/MALETAS No.1,1,1_02/08798,1_02/08798_LEVA Ti P/MALETAS No.1
1,02/08777M,,0,,,"LAMINAR TUBO Ti D12,7-10x600",1,1_02/08777M,"1_02/08777M_LAMINAR TUBO Ti D12,7-10x600"
1,03/00183R,,0,,,CALENT.INOX.3000W 380V -L- REPARADO,1,1_03/00183R,1_03/00183R_CALENT.INOX.3000W 380V -L- REPARADO
1,01/09032,,0,,,ANODO COBRE 10x50x75,1,1_01/09032,1_01/09032_ANODO COBRE 10x50x75
1,55/03502MP,,0,,,"MT TITANIO GR2 REDONDO 35,00mm",1,1_55/03502MP,"1_55/03502MP_MT TITANIO GR2 REDONDO 35,00mm"
1,54/00060,,0,,,INOXIDABLE -316- REDONDO 6,1,1_54/00060,1_54/00060_INOXIDABLE -316- REDONDO 6
1,54/00070,,0,,,INOXIDABLE -316- REDONDO 7,1,1_54/00070,1_54/00070_INOXIDABLE -316- REDONDO 7
1,54/00080,,0,,,INOXIDABLE -316- REDONDO 8,1,1_54/00080,1_54/00080_INOXIDABLE -316- REDONDO 8
1,54/00100,,0,,,INOXIDABLE -316- REDONDO 10,1,1_54/00100,1_54/00100_INOXIDABLE -316- REDONDO 10
1,55/00153,,0,,,"TITANIO VARILLA GR-3 1,50 mm",1,1_55/00153,"1_55/00153_TITANIO VARILLA GR-3 1,50 mm"
1,55/00203,,0,,,"TITANIO GR3 ASTM B348 VARILLA 2,00",1,1_55/00203,"1_55/00203_TITANIO GR3 ASTM B348 VARILLA 2,00"
1,02/08656AR,,0,,,BAST.Ti 16PZS(MONDEO/T5) REPARADO,1,1_02/08656AR,1_02/08656AR_BAST.Ti 16PZS(MONDEO/T5) REPARADO
1,55/00303,,0,,,"TITANIO GR3 ASTM B348 VARILLA 3,00",1,1_55/00303,"1_55/00303_TITANIO GR3 ASTM B348 VARILLA 3,00"
1,55/00403,,0,,,"TITANIO GR3 ASTM B348 VARILLA 4,00",1,1_55/00403,"1_55/00403_TITANIO GR3 ASTM B348 VARILLA 4,00"
1,56/00040,,0,,,LATON REDONDO 4mm,1,1_56/00040,1_56/00040_LATON REDONDO 4mm
1,56/00060,,0,,,LATON REDONDO 6mm,1,1_56/00060,1_56/00060_LATON REDONDO 6mm
1,56/00070,,0,,,LATON REDONDO 7mm,1,1_56/00070,1_56/00070_LATON REDONDO 7mm
1,56/00080,,0,,,LATON REDONDO 8mm,1,1_56/00080,1_56/00080_LATON REDONDO 8mm
1,56/00090,,0,,,LATON REDONDO 9mm,1,1_56/00090,1_56/00090_LATON REDONDO 9mm
1,57/00006,,0,,,COBRE REDONDO 6,1,1_57/00006,1_57/00006_COBRE REDONDO 6
1,02/10215M,,0,,,"CORT/LASER Ti 160x160x1,5 T66,8 2T8,5",1,1_02/10215M,"1_02/10215M_CORT/LASER Ti 160x160x1,5 T66,8 2T8,5"
1,57/00010,,0,,,COBRE REDONDO 10,1,1_57/00010,1_57/00010_COBRE REDONDO 10
1,57/00013,,0,,,COBRE REDONDO 13,1,1_57/00013,1_57/00013_COBRE REDONDO 13
1,57/00021,,0,,,COBRE REDONDO 21,1,1_57/00021,1_57/00021_COBRE REDONDO 21
1,55/00253,,0,,,"TITANIO GR3 ASTM B348 VARILLA 2,50",1,1_55/00253,"1_55/00253_TITANIO GR3 ASTM B348 VARILLA 2,50"
1,58/00240,,0,,,ALUMINIO REDONDO 24 mm.,1,1_58/00240,1_58/00240_ALUMINIO REDONDO 24 mm.
1,58/00300,,0,,,ALUMINIO REDONDO 30 mm.,1,1_58/00300,1_58/00300_ALUMINIO REDONDO 30 mm.
1,58/10030,,0,,,ALUMINIO-6063- CUADRADO 30 mm.,1,1_58/10030,1_58/10030_ALUMINIO-6063- CUADRADO 30 mm.
1,58/33005,,0,,,ALUMINIO-6063- PASAMANO 30x05,1,1_58/33005,1_58/33005_ALUMINIO-6063- PASAMANO 30x05
1,70/01002,,0,,,TEFLON CHAPA 2mm,1,1_70/01002,1_70/01002_TEFLON CHAPA 2mm
1,70/01003,,0,,,TEFLON CHAPA 3mm,1,1_70/01003,1_70/01003_TEFLON CHAPA 3mm
1,70/01004,,0,,,TEFLON CHAPA 4mm,1,1_70/01004,1_70/01004_TEFLON CHAPA 4mm
1,70/10060,,0,,,PVC REDONDO 60 mm,1,1_70/10060,1_70/10060_PVC REDONDO 60 mm
1,80/00000,,0,,,PLASTISOL GANCHOS VERDE     PL-1213,1,1_80/00000,1_80/00000_PLASTISOL GANCHOS VERDE     PL-1213
1,80/00002,,0,,,PLASTISOL GANCHOS NEGRO,1,1_80/00002,1_80/00002_PLASTISOL GANCHOS NEGRO
1,80/00100,,0,,,PLASTISOL MANGUITOS NEGRO,1,1_80/00100,1_80/00100_PLASTISOL MANGUITOS NEGRO
1,80/00101,,0,,,PLASTISOL MANGUITOS ROJO    PL-1132,1,1_80/00101,1_80/00101_PLASTISOL MANGUITOS ROJO    PL-1132
1,80/00102,,0,,,PLASTISOL MANGUITOS GRIS    PL-1152,1,1_80/00102,1_80/00102_PLASTISOL MANGUITOS GRIS    PL-1152
1,58/00160,,0,,,ALUMINIO REDONDO 16 mm.,1,1_58/00160,1_58/00160_ALUMINIO REDONDO 16 mm.
1,02/08774,,0,,,GANCHO Ti D6x995 P/AROS ALUMINIO,1,1_02/08774,1_02/08774_GANCHO Ti D6x995 P/AROS ALUMINIO
1,01/09028,,0,,,CESTA ENJUAGUE INOX304 D380x250,1,1_01/09028,1_01/09028_CESTA ENJUAGUE INOX304 D380x250
1,52/450108,,0,,,HIERRO CHAPA 1mm TAL.D8,1,1_52/450108,1_52/450108_HIERRO CHAPA 1mm TAL.D8
1,13/10700,,0,,,TUBO TEFLON PTFE 10x12mm,1,1_13/10700,1_13/10700_TUBO TEFLON PTFE 10x12mm
1,51/00250,,0,,,HIERRO N. REDONDO 25,1,1_51/00250,1_51/00250_HIERRO N. REDONDO 25
1,51/00300,,0,,,HIERRO N. REDONDO 30,1,1_51/00300,1_51/00300_HIERRO N. REDONDO 30
1,51/10010,,0,,,HIERRO N. CUADRADO 10,1,1_51/10010,1_51/10010_HIERRO N. CUADRADO 10
1,51/10012,,0,,,HIERRO N. CUADRADO 12,1,1_51/10012,1_51/10012_HIERRO N. CUADRADO 12
1,51/10014,,0,,,HIERRO N. CUADRADO 14,1,1_51/10014,1_51/10014_HIERRO N. CUADRADO 14
1,51/10016,,0,,,HIERRO N. CUADRADO 16,1,1_51/10016,1_51/10016_HIERRO N. CUADRADO 16
1,51/10018,,0,,,HIERRO N. CUADRADO 18,1,1_51/10018,1_51/10018_HIERRO N. CUADRADO 18
1,51/10020,,0,,,HIERRO N. CUADRADO 20,1,1_51/10020,1_51/10020_HIERRO N. CUADRADO 20
1,51/10025,,0,,,HIERRO N. CUADRADO 25,1,1_51/10025,1_51/10025_HIERRO N. CUADRADO 25
1,51/32004,,0,,,HIERRO N. PASAMANO 20x4,1,1_51/32004,1_51/32004_HIERRO N. PASAMANO 20x4
